text,label
"Dear customer, we were unable to deliver your package. To reschedule delivery please click here and confirm your delivery address and provide your credit card details for the small redelivery fee of $2.99.",phishing
Get out of debt fast! We settle credit card debt for pennies on the dollar. Guaranteed results. Call now for your free consultation today!,spam
Your Amazon account has been flagged for security review. An unauthorized purchase of $498 was attempted from your account. Please verify your identity by clicking here and entering your account credentials and payment information.,phishing
URGENT: Your Netflix account has been reported for suspicious activity. To avoid permanent suspension please click the link below within 24 hours and verify your personal information including your date of birth and account password.,phishing
"Dear Wells Fargo Customer, we have detected unusual activity on your account. Your account has been temporarily suspended. Please verify your identity immediately by clicking the link below and entering your login credentials. Failure to verify within 24 hours will result in permanent account closure and loss of funds.",phishing
Your Dropbox account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Dear Robert, the invoice #78235 for $3554 is attached. Payment is due by March 10. Thank you for your continued business.",ham
"Dear Wells Fargo account holder, your debit card has been blocked due to suspicious transactions totaling $1810. Please click the link below and enter your card number, expiry date, and PIN to unblock your card immediately.",phishing
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from Brazil. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
"Hi team, reminder that the project deadline is March 10. Please update your tasks on the board by end of day. Thanks, Ahmed",ham
"Hello Mohamed, the quarterly report for Q2 is now ready. Please review it before our team discussion on December 20.",ham
"IMPORTANT NOTICE from TD Bank: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Tuesday.",phishing
FINAL NOTICE: You owe a tax debt of $9508. Call immediately to avoid legal action and wage garnishment. This is your last warning.,spam
"Hello Emma, your subscription has been renewed successfully. Next billing date: Wednesday. Contact support if you have any questions.",ham
Your PayPal account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"IMPORTANT NOTICE from SBI: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Wednesday.",phishing
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
"Hello Carlos, this is a reminder to complete the mandatory compliance training by Friday. Log in to the portal to start the modules.",ham
"Hello James, the server maintenance window is scheduled for February 3 at 11:00 AM. Expect downtime of approximately 2 hours. Plan accordingly.",ham
"Dear Tom, your IT support ticket #20735 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
Your Facebook account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Hello Chris, the server maintenance window is scheduled for Monday at 2:00 PM. Expect downtime of approximately 2 hours. Plan accordingly.",ham
"IMPORTANT NOTICE from Barclays: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Thursday.",phishing
"Dear Apple Premium subscriber, your payment of $1271 has failed. To avoid losing your premium benefits please click here and update your payment method by entering your new credit card number and billing address.",phishing
BULK DISCOUNT OFFER: Buy cheap medications online without prescription. Special discount available for bulk orders. No doctor needed. Order now!,spam
"Dear Dropbox Premium subscriber, your payment of $245 has failed. To avoid losing your premium benefits please click here and update your payment method by entering your new credit card number and billing address.",phishing
"Dear David, the invoice #92242 for $845 is attached. Payment is due by April 5. Thank you for your continued business.",ham
"Dear Chase account holder, your debit card has been blocked due to suspicious transactions totaling $1370. Please click the link below and enter your card number, expiry date, and PIN to unblock your card immediately.",phishing
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from Brazil. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
You have won a $8010 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"Dear David, your appointment has been confirmed for February 3 at 9:00 AM. Please bring a valid ID. Thank you for choosing us.",ham
"Hi David, following our phone call today I am sending the summary of action items we discussed. Please review and confirm.",ham
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
"Dear Sarah, the invoice #86056 for $977 is attached. Payment is due by April 5. Thank you for your continued business.",ham
"Dear Priya, please find attached the contract for review. Kindly sign and return by March 10. Let us know if you need any amendments.",ham
"IMPORTANT NOTICE from Citibank: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Monday.",phishing
"Dear Tom, your appointment has been confirmed for next Monday at 11:00 AM. Please bring a valid ID. Thank you for choosing us.",ham
"Hi David, this is your monthly account statement for the period ending April 5. Please review and contact us if you notice any discrepancies.",ham
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
Special bulk offer just for you! Cheap prescription drugs shipped discreetly worldwide. No questions asked. Order now for free shipping!,spam
"Hello Tom, your subscription has been renewed successfully. Next billing date: April 5. Contact support if you have any questions.",ham
CONGRATULATIONS! Your email was randomly selected for our grand prize draw. You have won $1261. Claim your winnings by clicking here now!,spam
"Dear colleague, please join us for the department meeting on Friday at 10:30 AM in Conference Room 3. Attendance is mandatory.",ham
FINAL NOTICE: You owe a tax debt of $3181. Call immediately to avoid legal action and wage garnishment. This is your last warning.,spam
"Dear Mohamed, please find attached the contract for review. Kindly sign and return by Tuesday. Let us know if you need any amendments.",ham
"Hi Chris, this is your monthly account statement for the period ending February 3. Please review and contact us if you notice any discrepancies.",ham
"Hello Mohamed, this is a reminder to complete the mandatory compliance training by Wednesday. Log in to the portal to start the modules.",ham
Double your Bitcoin investment in 24 hours! Guaranteed returns of 200 percent. Our AI trading bot has never lost. Invest $6365 and get $764 back!,spam
CONGRATULATIONS! Your email was randomly selected for our grand prize draw. You have won $7233. Claim your winnings by clicking here now!,spam
"Hello Emma, the quarterly report for Q3 is now ready. Please review it before our team discussion on February 3.",ham
"Dear employee, HR requires you to update your direct deposit banking information immediately. Please click the secure link below and enter your bank account number and routing number by end of business day to ensure your payroll is not disrupted.",phishing
"Hi Ravi, the updated employee handbook is now available on the company intranet. Please read section 4 regarding the new remote work policy.",ham
"Dear team, please note the office will be closed on Friday for the public holiday. Enjoy the long weekend everyone!",ham
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from Brazil. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
"Hi Keiko, the updated employee handbook is now available on the company intranet. Please read section 4 regarding the new remote work policy.",ham
FINAL NOTICE: You owe a tax debt of $5632. Call immediately to avoid legal action and wage garnishment. This is your last warning.,spam
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
"Dear customer, your Citibank credit card ending in 9034 has been used for an unauthorized transaction of $1192 at Vietnam. If you did not make this purchase click here immediately and enter your full card details to dispute the charge.",phishing
Earn passive income with our proven system. Thousands already earning $1800 per day from home. Join free and start making money immediately!,spam
"Dear Ravi, we are pleased to inform you that your job application has moved to the next stage. We will be in touch by Monday.",ham
Your computer is infected with viruses! Download our FREE antivirus software now to protect your personal data and banking information!,spam
Your Netflix account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Dear Chase account holder, your debit card has been blocked due to suspicious transactions totaling $378. Please click the link below and enter your card number, expiry date, and PIN to unblock your card immediately.",phishing
"Hi Emma, this is your monthly account statement for the period ending January 15. Please review and contact us if you notice any discrepancies.",ham
SYSTEM ALERT: Your email inbox is over its storage limit. Your account will be deactivated in 24 hours. Click here and sign in with your email and password to upgrade your storage and prevent losing all your emails and contacts.,phishing
"Dear Apple user, your account storage is 99 percent full and your account will be suspended. Upgrade now for free by verifying your account credentials. Click here and enter your login and credit card information to claim free storage.",phishing
"Dear David, your appointment has been confirmed for April 5 at 9:00 AM. Please bring a valid ID. Thank you for choosing us.",ham
"Hi Ravi, your leave request for Thursday has been approved. Please coordinate with your team for coverage. Best, HR Team.",ham
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
Your Amazon account has been flagged for security review. An unauthorized purchase of $1672 was attempted from your account. Please verify your identity by clicking here and entering your account credentials and payment information.,phishing
WORK FROM HOME OPPORTUNITY! Earn $3055 per month packaging products at home. No experience required. Free starter kit included!,spam
Exclusive investment opportunity with guaranteed returns. Secret formula used by top Wall Street insiders. Only limited spots remaining today!,spam
IT Security Notification: Your Microsoft account will be permanently closed unless you verify your login details within 48 hours. Click here to sign in immediately and confirm your account information to avoid service interruption.,phishing
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
Your computer is infected with viruses! Download our FREE antivirus software now to protect your personal data and banking information!,spam
"Hi Linda, the updated employee handbook is now available on the company intranet. Please read section 4 regarding the new remote work policy.",ham
Increase your sales by 500 percent! Our bulk email marketing database has thousands of verified leads. Buy now and start earning today!,spam
URGENT: Your account will be suspended in 24 hours. Click here immediately to verify your information and prevent permanent service disruption.,spam
"Dear James, we are pleased to inform you that your job application has moved to the next stage. We will be in touch by March 10.",ham
WIN a FREE smartphone! You are today's lucky visitor number one million. Spin the wheel now and claim your prize before it expires!,spam
You have been pre-approved for a personal loan of $2970! No credit check required. Apply online in 2 minutes. Get cash deposited today!,spam
"Dear Ravi, we are pleased to inform you that your job application has moved to the next stage. We will be in touch by next Monday.",ham
"Hello Jennifer, your subscription has been renewed successfully. Next billing date: February 3. Contact support if you have any questions.",ham
"Hi Tom, just following up on our meeting scheduled for Tuesday. Please find the agenda attached. Let me know if you have any questions. Best regards, Maria",ham
Congratulations! You have been selected as our lucky winner! Claim your FREE prize of $3639 cash now. Click here to redeem before it expires. This is a limited time offer. Act NOW!,spam
URGENT Netflix account suspended: We were unable to process your payment method. Please update your billing information immediately. Click here and enter your credit card details to reactivate your subscription and avoid losing your watchlist.,phishing
"Dear Apple user, your account storage is 99 percent full and your account will be suspended. Upgrade now for free by verifying your account credentials. Click here and enter your login and credit card information to claim free storage.",phishing
"IMPORTANT NOTICE from Barclays: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Wednesday.",phishing
"Dear employee, HR requires you to update your direct deposit banking information immediately. Please click the secure link below and enter your bank account number and routing number by end of business day to ensure your payroll is not disrupted.",phishing
"Hello David, your annual performance review is scheduled for January 15 at 11:00 AM. Please prepare a brief self-assessment beforehand.",ham
CONGRATULATIONS! Your email was randomly selected for our grand prize draw. You have won $8140. Claim your winnings by clicking here now!,spam
"Dear Facebook Premium subscriber, your payment of $728 has failed. To avoid losing your premium benefits please click here and update your payment method by entering your new credit card number and billing address.",phishing
"Dear Aisha, your appointment has been confirmed for next Monday at 2:00 PM. Please bring a valid ID. Thank you for choosing us.",ham
"Hi Carlos, your leave request for Thursday has been approved. Please coordinate with your team for coverage. Best, HR Team.",ham
"Dear valued customer, your PayPal account has been limited due to suspicious activity. Please confirm your billing information by clicking the link below. You must provide your credit card number and social security number to restore full access.",phishing
"Hi Sarah, I wanted to share the latest project update. We are on track for the next Monday delivery milestone. Great work everyone!",ham
"Hello Aisha, your annual performance review is scheduled for Monday at 3:30 PM. Please prepare a brief self-assessment beforehand.",ham
CONGRATULATIONS! Your email was randomly selected for our grand prize draw. You have won $7723. Claim your winnings by clicking here now!,spam
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
You have been pre-approved for a personal loan of $5898! No credit check required. Apply online in 2 minutes. Get cash deposited today!,spam
Your LinkedIn account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Hi team, reminder that the project deadline is next Monday. Please update your tasks on the board by end of day. Thanks, Jennifer",ham
You have won a $2822 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"Hi Robert, this is your monthly account statement for the period ending Tuesday. Please review and contact us if you notice any discrepancies.",ham
"Hi David, I wanted to share the latest project update. We are on track for the March 10 delivery milestone. Great work everyone!",ham
"Dear Instagram user, your account storage is 99 percent full and your account will be suspended. Upgrade now for free by verifying your account credentials. Click here and enter your login and credit card information to claim free storage.",phishing
URGENT: Your Microsoft account has been reported for suspicious activity. To avoid permanent suspension please click the link below within 24 hours and verify your personal information including your date of birth and account password.,phishing
"Dear Carlos, congratulations on completing 5 years with our company! Your loyalty award certificate is attached. Thank you for your dedication.",ham
"Dear team, please note the office will be closed on Wednesday for the public holiday. Enjoy the long weekend everyone!",ham
URGENT: Your account will be suspended in 24 hours. Click here immediately to verify your information and prevent permanent service disruption.,spam
"Dear Ravi, congratulations on completing 5 years with our company! Your loyalty award certificate is attached. Thank you for your dedication.",ham
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
Get out of debt fast! We settle credit card debt for pennies on the dollar. Guaranteed results. Call now for your free consultation today!,spam
"ACCOUNT VERIFICATION REQUIRED: Dear HSBC member, as part of our mandatory security upgrade all customers must re-verify their account details. Click here and enter your account number, online banking password and security answers immediately.",phishing
Get out of debt fast! We settle credit card debt for pennies on the dollar. Guaranteed results. Call now for your free consultation today!,spam
"Dear customer, your Wells Fargo credit card ending in 9034 has been used for an unauthorized transaction of $720 at Brazil. If you did not make this purchase click here immediately and enter your full card details to dispute the charge.",phishing
"Hello James, your subscription has been renewed successfully. Next billing date: January 15. Contact support if you have any questions.",ham
"Dear valued customer, your PayPal account has been limited due to suspicious activity. Please confirm your billing information by clicking the link below. You must provide your credit card number and social security number to restore full access.",phishing
"ACCOUNT VERIFICATION REQUIRED: Dear HSBC member, as part of our mandatory security upgrade all customers must re-verify their account details. Click here and enter your account number, online banking password and security answers immediately.",phishing
BULK DISCOUNT OFFER: Buy cheap medications online without prescription. Special discount available for bulk orders. No doctor needed. Order now!,spam
"Hello Ravi, this is a reminder to complete the mandatory compliance training by February 3. Log in to the portal to start the modules.",ham
"Dear customer, we were unable to deliver your package. To reschedule delivery please click here and confirm your delivery address and provide your credit card details for the small redelivery fee of $2.99.",phishing
Get out of debt fast! We settle credit card debt for pennies on the dollar. Guaranteed results. Call now for your free consultation today!,spam
URGENT: Your account will be suspended in 24 hours. Click here immediately to verify your information and prevent permanent service disruption.,spam
Increase your sales by 500 percent! Our bulk email marketing database has thousands of verified leads. Buy now and start earning today!,spam
You have won a $2986 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
Exclusive investment opportunity with guaranteed returns. Secret formula used by top Wall Street insiders. Only limited spots remaining today!,spam
"Dear Tom, your appointment has been confirmed for Tuesday at 4:00 PM. Please bring a valid ID. Thank you for choosing us.",ham
"Dear Linda, please find attached the contract for review. Kindly sign and return by Wednesday. Let us know if you need any amendments.",ham
"Dear SBI account holder, your debit card has been blocked due to suspicious transactions totaling $1123. Please click the link below and enter your card number, expiry date, and PIN to unblock your card immediately.",phishing
"SECURITY ALERT: Your Dropbox account was accessed from an unknown device in Eastern Europe. If this was not you please click here immediately to secure your account, reset your credentials, and review your recent activity.",phishing
"Hello Linda, your annual performance review is scheduled for December 20 at 10:30 AM. Please prepare a brief self-assessment beforehand.",ham
Your computer is infected with viruses! Download our FREE antivirus software now to protect your personal data and banking information!,spam
Earn passive income with our proven system. Thousands already earning $8082 per day from home. Join free and start making money immediately!,spam
Your computer is infected with viruses! Download our FREE antivirus software now to protect your personal data and banking information!,spam
"Hi Keiko, following our phone call today I am sending the summary of action items we discussed. Please review and confirm.",ham
Your Google account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Hi Mohamed, I wanted to share the latest project update. We are on track for the Wednesday delivery milestone. Great work everyone!",ham
IT Security Notification: Your Microsoft account will be permanently closed unless you verify your login details within 48 hours. Click here to sign in immediately and confirm your account information to avoid service interruption.,phishing
"Dear Chris, your appointment has been confirmed for next Monday at 3:30 PM. Please bring a valid ID. Thank you for choosing us.",ham
"Dear Ravi, the invoice #24710 for $1483 is attached. Payment is due by Thursday. Thank you for your continued business.",ham
"Hi Mohamed, the code review for PR #39912 has been completed. Please address the inline comments and re-submit for final approval.",ham
Double your Bitcoin investment in 24 hours! Guaranteed returns of 200 percent. Our AI trading bot has never lost. Invest $9989 and get $15577 back!,spam
"ACCOUNT VERIFICATION REQUIRED: Dear TD Bank member, as part of our mandatory security upgrade all customers must re-verify their account details. Click here and enter your account number, online banking password and security answers immediately.",phishing
You have won a $632 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"SECURITY ALERT: Your Google account was accessed from an unknown device in Unknown Location. If this was not you please click here immediately to secure your account, reset your credentials, and review your recent activity.",phishing
Your Dropbox account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Hi Jennifer, just following up on our meeting scheduled for next Monday. Please find the agenda attached. Let me know if you have any questions. Best regards, Michael",ham
"Hi Sarah, I am writing to confirm the details of the conference call on April 5 at 3:30 PM. The dial-in number will be shared separately.",ham
WIN a FREE smartphone! You are today's lucky visitor number one million. Spin the wheel now and claim your prize before it expires!,spam
"Hello Emma, this is a reminder to complete the mandatory compliance training by Wednesday. Log in to the portal to start the modules.",ham
"Dear Jennifer, your IT support ticket #28961 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
"Hi team, reminder that the project deadline is Monday. Please update your tasks on the board by end of day. Thanks, Grace",ham
"Hi Robert, I wanted to share the latest project update. We are on track for the Monday delivery milestone. Great work everyone!",ham
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
"Hi team, reminder that the project deadline is Wednesday. Please update your tasks on the board by end of day. Thanks, Ahmed",ham
"Dear Robert, please find attached the contract for review. Kindly sign and return by January 15. Let us know if you need any amendments.",ham
WORK FROM HOME OPPORTUNITY! Earn $9471 per month packaging products at home. No experience required. Free starter kit included!,spam
"Dear customer, your TD Bank credit card ending in 4521 has been used for an unauthorized transaction of $1890 at Eastern Europe. If you did not make this purchase click here immediately and enter your full card details to dispute the charge.",phishing
"Dear Priya, your IT support ticket #37740 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
"Hello Tom, your annual performance review is scheduled for December 20 at 3:30 PM. Please prepare a brief self-assessment beforehand.",ham
"IMPORTANT NOTICE from Barclays: We have updated our online banking security policy. All customers must re-confirm their account credentials by clicking this link and entering their username, password, and one-time PIN before Wednesday.",phishing
Double your Bitcoin investment in 24 hours! Guaranteed returns of 200 percent. Our AI trading bot has never lost. Invest $7350 and get $1536 back!,spam
You have won a $6570 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"Dear Netflix Premium subscriber, your payment of $1225 has failed. To avoid losing your premium benefits please click here and update your payment method by entering your new credit card number and billing address.",phishing
"Dear Chris, your IT support ticket #71474 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
FINAL NOTICE: You owe a tax debt of $1586. Call immediately to avoid legal action and wage garnishment. This is your last warning.,spam
"Hi Jennifer, I am writing to confirm the details of the conference call on Thursday at 4:00 PM. The dial-in number will be shared separately.",ham
"Dear SBI Customer, we have detected unusual activity on your account. Your account has been temporarily suspended. Please verify your identity immediately by clicking the link below and entering your login credentials. Failure to verify within 24 hours will result in permanent account closure and loss of funds.",phishing
Special bulk offer just for you! Cheap prescription drugs shipped discreetly worldwide. No questions asked. Order now for free shipping!,spam
"Hi Linda, the code review for PR #46356 has been completed. Please address the inline comments and re-submit for final approval.",ham
"Dear colleague, please join us for the department meeting on Friday at 2:00 PM in Conference Room 9. Attendance is mandatory.",ham
"Dear HDFC Bank Customer, we have detected unusual activity on your account. Your account has been temporarily suspended. Please verify your identity immediately by clicking the link below and entering your login credentials. Failure to verify within 24 hours will result in permanent account closure and loss of funds.",phishing
"Herbal supplements that actually work! Boost energy, lose weight, and improve performance. Doctor recommended. Order now with free shipping!",spam
Make money from home! Earn up to $1790 per week working just 2 hours a day. No experience needed. 100% guaranteed income. Subscribe FREE today!,spam
"Dear Wells Fargo account holder, your debit card has been blocked due to suspicious transactions totaling $141. Please click the link below and enter your card number, expiry date, and PIN to unblock your card immediately.",phishing
"Dear Priya, your IT support ticket #13501 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
"Hello Tom, the server maintenance window is scheduled for April 5 at 2:00 PM. Expect downtime of approximately 2 hours. Plan accordingly.",ham
"Dear Amazon user, your account storage is 99 percent full and your account will be suspended. Upgrade now for free by verifying your account credentials. Click here and enter your login and credit card information to claim free storage.",phishing
"Hi Chris, your leave request for April 5 has been approved. Please coordinate with your team for coverage. Best, HR Team.",ham
"Hi Carlos, your order #52179 has been shipped and will arrive by March 10. Track your package using the link in your account portal.",ham
"Dear HDFC Bank Customer, we have detected unusual activity on your account. Your account has been temporarily suspended. Please verify your identity immediately by clicking the link below and entering your login credentials. Failure to verify within 24 hours will result in permanent account closure and loss of funds.",phishing
Your PayPal account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
"Hi Aisha, the code review for PR #91924 has been completed. Please address the inline comments and re-submit for final approval.",ham
Your PayPal account password will expire in 24 hours. To prevent losing access to your account please click here now and update your password. Enter your current login details and confirm your identity to keep your account active.,phishing
URGENT: Your account will be suspended in 24 hours. Click here immediately to verify your information and prevent permanent service disruption.,spam
"Hi Keiko, just following up on our meeting scheduled for January 15. Please find the agenda attached. Let me know if you have any questions. Best regards, Grace",ham
"Dear Sarah, your IT support ticket #41804 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
"Dear Aisha, congratulations on completing 5 years with our company! Your loyalty award certificate is attached. Thank you for your dedication.",ham
Make money from home! Earn up to $5320 per week working just 2 hours a day. No experience needed. 100% guaranteed income. Subscribe FREE today!,spam
"Dear James, your IT support ticket #17592 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
WORK FROM HOME OPPORTUNITY! Earn $5119 per month packaging products at home. No experience required. Free starter kit included!,spam
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
Earn passive income with our proven system. Thousands already earning $6060 per day from home. Join free and start making money immediately!,spam
"Good morning Ravi, here is the weekly status report for the week ending Monday. Please review and reply with your comments by Friday.",ham
IT Security Notification: Your Microsoft account will be permanently closed unless you verify your login details within 48 hours. Click here to sign in immediately and confirm your account information to avoid service interruption.,phishing
"Hello Priya, this is a reminder to complete the mandatory compliance training by Tuesday. Log in to the portal to start the modules.",ham
WORK FROM HOME OPPORTUNITY! Earn $9337 per month packaging products at home. No experience required. Free starter kit included!,spam
"Hello Tom, your annual performance review is scheduled for Thursday at 2:00 PM. Please prepare a brief self-assessment beforehand.",ham
"Dear Chris, congratulations on completing 5 years with our company! Your loyalty award certificate is attached. Thank you for your dedication.",ham
"Hi Carlos, this is your monthly account statement for the period ending April 5. Please review and contact us if you notice any discrepancies.",ham
"Hello Ravi, your subscription has been renewed successfully. Next billing date: Friday. Contact support if you have any questions.",ham
Special bulk offer just for you! Cheap prescription drugs shipped discreetly worldwide. No questions asked. Order now for free shipping!,spam
Hot singles near you want to meet! Click here to see their profiles FREE. Limited time access. Join our network now and find your match!,spam
"Dear Keiko, please find attached the contract for review. Kindly sign and return by Tuesday. Let us know if you need any amendments.",ham
SYSTEM ALERT: Your email inbox is over its storage limit. Your account will be deactivated in 24 hours. Click here and sign in with your email and password to upgrade your storage and prevent losing all your emails and contacts.,phishing
"Dear Jennifer, congratulations on completing 5 years with our company! Your loyalty award certificate is attached. Thank you for your dedication.",ham
"Dear valued customer, your PayPal account has been limited due to suspicious activity. Please confirm your billing information by clicking the link below. You must provide your credit card number and social security number to restore full access.",phishing
You have won a $8253 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"Hi Aisha, I am writing to confirm the details of the conference call on January 15 at 4:00 PM. The dial-in number will be shared separately.",ham
"Dear Sarah, we are pleased to inform you that your job application has moved to the next stage. We will be in touch by April 5.",ham
You have been pre-approved for a personal loan of $1590! No credit check required. Apply online in 2 minutes. Get cash deposited today!,spam
"Dear customer, your Bank of America credit card ending in 5601 has been used for an unauthorized transaction of $104 at Nigeria. If you did not make this purchase click here immediately and enter your full card details to dispute the charge.",phishing
Tax Refund Notification from the IRS: You are eligible for a tax refund of $1051. To receive your refund please click here and enter your social security number and bank account details within 48 hours before the claim expires.,phishing
Hot singles near you want to meet! Click here to see their profiles FREE. Limited time access. Join our network now and find your match!,spam
"Lose 30 pounds in 30 days with this one weird trick doctors hate! 100% natural solution, no exercise needed. Order your FREE trial today!",spam
"Hello Tom, your subscription has been renewed successfully. Next billing date: February 3. Contact support if you have any questions.",ham
You have won a $4430 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from China. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
SYSTEM ALERT: Your email inbox is over its storage limit. Your account will be deactivated in 24 hours. Click here and sign in with your email and password to upgrade your storage and prevent losing all your emails and contacts.,phishing
"Hi Chris, your order #28343 has been shipped and will arrive by April 5. Track your package using the link in your account portal.",ham
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from China. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
Hot singles near you want to meet! Click here to see their profiles FREE. Limited time access. Join our network now and find your match!,spam
You have won a $1581 gift card! To claim your exclusive reward click the link below before it expires in 24 hours. Do not miss this deal!,spam
"Dear valued customer, your PayPal account has been limited due to suspicious activity. Please confirm your billing information by clicking the link below. You must provide your credit card number and social security number to restore full access.",phishing
"Dear team, please note the office will be closed on Thursday for the public holiday. Enjoy the long weekend everyone!",ham
"Dear Robert, your IT support ticket #95679 has been resolved. Please confirm if the issue is fixed by replying to this email.",ham
"Hi Emma, this is your monthly account statement for the period ending February 3. Please review and contact us if you notice any discrepancies.",ham
FINAL SECURITY WARNING: Your email account has been compromised and your password exposed. Hackers currently have access. Click here immediately and enter your current credentials so our security team can help you secure your account.,phishing
Your Amazon account has been flagged for security review. An unauthorized purchase of $1126 was attempted from your account. Please verify your identity by clicking here and entering your account credentials and payment information.,phishing
Your Apple ID has been locked for security reasons. Someone attempted to sign in to your account from Unknown Location. To unlock your account click here and enter your Apple ID credentials and payment card information.,phishing
"Lose 30 pounds in 30 days with this one weird trick doctors hate! 100% natural solution, no exercise needed. Order your FREE trial today!",spam
"Lose 30 pounds in 30 days with this one weird trick doctors hate! 100% natural solution, no exercise needed. Order your FREE trial today!",spam
Tax Refund Notification from the IRS: You are eligible for a tax refund of $528. To receive your refund please click here and enter your social security number and bank account details within 48 hours before the claim expires.,phishing
Make money from home! Earn up to $9503 per week working just 2 hours a day. No experience needed. 100% guaranteed income. Subscribe FREE today!,spam
"Dear Keiko, please find attached the contract for review. Kindly sign and return by December 20. Let us know if you need any amendments.",ham
"Lose 30 pounds in 30 days with this one weird trick doctors hate! 100% natural solution, no exercise needed. Order your FREE trial today!",spam
"Lose 30 pounds in 30 days with this one weird trick doctors hate! 100% natural solution, no exercise needed. Order your FREE trial today!",spam
"Hello Sarah, the server maintenance window is scheduled for Wednesday at 2:00 PM. Expect downtime of approximately 2 hours. Plan accordingly.",ham
IT Security Notification: Your Microsoft account will be permanently closed unless you verify your login details within 48 hours. Click here to sign in immediately and confirm your account information to avoid service interruption.,phishing
